Row ID,Quantity,Discount,Shipping Cost,Order ID,Product ID,Ship Mode,Ship Date
44311,2,0,16.17,CA-2014-PF912023-41956,TEC-PH-5271,Standard Class,11/19/14
44312,2,0,4.16,CA-2014-PF912023-41956,OFF-BI-2883,Standard Class,11/19/14
44313,1,0.7,4.83,KZ-2012-MH762068-41178,FUR-BO-5971,Standard Class,10/3/12
44314,1,0.7,6.02,KZ-2012-MH762068-41178,FUR-BO-5798,Standard Class,10/3/12
44315,1,0.7,1.26,NI-2013-AW93095-41468,OFF-ST-6024,Standard Class,7/17/13
44316,1,0.7,8.04,AE-2015-PG8820138-42313,OFF-ST-5692,First Class,11/8/15
44317,1,0,1.69,MO-2013-PJ883586-41404,OFF-ST-4097,Standard Class,5/15/13
44318,1,0.7,1.71,NI-2015-TC1098095-42033,OFF-BI-3189,Same Day,1/29/15
44319,6,0.7,13.98,NI-2015-TC1098095-42033,OFF-SU-4138,Same Day,1/29/15
44320,1,0.7,2.11,NI-2015-TC1098095-42033,OFF-AR-6128,Same Day,1/29/15
44321,1,0.7,1.89,NI-2015-TC1098095-42033,OFF-FA-6187,Same Day,1/29/15
44322,1,0.7,30.21,NI-2015-TC1098095-42033,TEC-PH-3807,Same Day,1/29/15
44323,2,0.7,4.17,NI-2015-TC1098095-42033,OFF-BI-4805,Same Day,1/29/15
44324,1,0.7,1.12,NI-2015-TC1098095-42033,OFF-AR-3528,Same Day,1/29/15
44325,1,0.7,4.05,NI-2015-TC1098095-42033,FUR-CH-4701,Same Day,1/29/15
44326,1,0.7,8.3,NI-2015-TC1098095-42033,FUR-BO-3893,Same Day,1/29/15
44327,1,0.7,7.67,NI-2015-TC1098095-42033,TEC-CO-6005,Same Day,1/29/15
44328,1,0.7,1.57,NI-2015-TC1098095-42033,OFF-SU-2980,Same Day,1/29/15
44329,2,0.7,1.88,NI-2015-TC1098095-42033,OFF-FA-6189,Same Day,1/29/15
44330,1,0.7,3.27,NI-2015-TC1098095-42033,FUR-CH-4633,Same Day,1/29/15
44331,1,0,4.06,SF-2015-MS7830117-42230,OFF-AR-3552,Standard Class,8/20/15
44332,6,0,18.09,CA-2014-DB291023-41871,OFF-PA-3999,Second Class,8/23/14
44333,4,0,61,CA-2014-DB291023-41871,TEC-CO-3600,Second Class,8/23/14
44334,1,0,45.4,RO-2013-CM1830107-41475,FUR-CH-4656,Standard Class,7/25/13
44335,1,0,3.07,RO-2013-CM1830107-41475,OFF-AR-6106,Standard Class,7/25/13
44336,1,0,1.92,RS-2014-PS9045108-41867,OFF-AR-3495,Standard Class,8/22/14
44337,1,0,3.49,RS-2014-PS9045108-41867,OFF-ST-6272,Standard Class,8/22/14
44338,1,0,2.19,HR-2015-DS303030-42185,OFF-BI-2883,First Class,7/2/15
44339,6,0,6.07,SA-2015-TS11655110-42084,OFF-BI-4807,Standard Class,3/27/15
44340,4,0.7,7.35,NI-2012-LD700595-41159,OFF-AR-6107,Second Class,9/9/12
44341,1,0,3.02,UP-2015-KC6255137-42312,OFF-PA-4159,First Class,11/5/15
44342,2,0,8.39,MZ-2014-NM844587-42003,FUR-FU-6276,Standard Class,1/3/15
44343,4,0,5.63,MO-2013-LS724586-41290,OFF-SU-4305,Standard Class,1/21/13
44344,2,0,26.85,IV-2014-SG1047029-41951,FUR-BO-3893,First Class,11/10/14
44345,2,0,45.67,IV-2014-SG1047029-41951,OFF-ST-5702,First Class,11/10/14
44346,1,0,10.32,RO-2015-KM6660107-42286,OFF-AR-3463,Second Class,10/11/15
44347,2,0,39.92,SF-2014-CP2340117-41906,TEC-CO-4778,First Class,9/26/14
44348,2,0,28.48,IS-2014-AS13563-41923,TEC-PH-3785,Standard Class,10/15/14
44349,1,0,2.78,IS-2014-AS13563-41923,TEC-AC-4151,Standard Class,10/15/14
44350,8,0,145.21,IS-2014-AS13563-41923,OFF-ST-6264,Standard Class,10/15/14
44351,2,0,85.21,IS-2014-AS13563-41923,TEC-PH-5267,Standard Class,10/15/14
44352,1,0,1.68,IS-2014-AS13563-41923,OFF-AR-3548,Standard Class,10/15/14
44353,1,0.7,1.47,LH-2014-FW439575-41919,OFF-BI-3712,Standard Class,10/11/14
44354,1,0.7,4.39,LH-2014-FW439575-41919,TEC-MA-4193,Standard Class,10/11/14
44355,1,0,9.43,LE-2014-JP613571-41721,FUR-BO-5971,Standard Class,3/28/14
44356,4,0.6,1.45,TU-2013-RW9690134-41282,OFF-BI-4823,Standard Class,1/12/13
44357,6,0.6,1.34,TU-2013-RW9690134-41282,OFF-BI-3716,Standard Class,1/12/13
44358,1,0.6,1.34,TU-2013-RW9690134-41282,OFF-BI-4828,Standard Class,1/12/13
44359,4,0.6,17.54,TU-2013-RW9690134-41282,TEC-CO-3695,Standard Class,1/12/13
44360,4,0.6,1.52,TU-2013-RW9690134-41282,OFF-LA-6045,Standard Class,1/12/13
44361,1,0.6,5.74,TU-2013-RW9690134-41282,OFF-ST-6262,Standard Class,1/12/13
44362,1,0.6,2.45,TU-2013-RW9690134-41282,TEC-AC-5122,Standard Class,1/12/13
44363,2,0,12.8,BU-2014-LF718519-41948,OFF-PA-5853,Second Class,11/7/14
44364,2,0,3.3,CG-2013-SC1030533-41538,OFF-AR-3451,Standard Class,9/25/13
44365,6,0,152.36,CG-2013-SC1030533-41538,TEC-CO-3688,Standard Class,9/25/13
44366,1,0,1.73,CG-2013-SC1030533-41538,OFF-BI-4824,Standard Class,9/25/13
44367,2,0,19.42,SG-2014-RP9390111-41885,FUR-CH-5456,Standard Class,9/9/14
44368,4,0,72.52,SG-2014-RP9390111-41885,TEC-PH-3806,Standard Class,9/9/14
44369,8,0,47.45,IR-2014-CC243060-41898,FUR-FU-5728,Second Class,9/18/14
44370,1,0,1.5,IR-2014-CC243060-41898,OFF-LA-4536,Second Class,9/18/14
44371,2,0.7,1.42,LH-2014-AR57075-41943,OFF-SU-4990,First Class,11/2/14
44372,1,0.7,1.98,LH-2014-AR57075-41943,OFF-EN-5030,First Class,11/2/14
44373,8,0.7,1.63,LH-2014-AR57075-41943,OFF-FA-2947,First Class,11/2/14
44374,2,0,6.55,RS-2015-BD1725108-42159,TEC-AC-5194,Standard Class,6/9/15
44375,8,0,15.61,CG-2014-DD357033-41859,OFF-ST-6229,Standard Class,8/15/14
44376,2,0,76.99,CG-2014-DD357033-41859,TEC-CO-6000,Standard Class,8/15/14
44377,4,0.6,14.94,TU-2014-EM4200134-41712,OFF-AR-3469,Standard Class,3/18/14
44378,1,0,10.72,CA-2015-DP339023-42269,OFF-AP-3565,Standard Class,9/26/15
44379,2,0,8.98,UP-2014-PJ9015137-41839,TEC-AC-4155,Standard Class,7/24/14
44380,4,0,1.25,IR-2013-KB624060-41556,OFF-BI-3737,Standard Class,10/13/13
44381,1,0,14.7,IR-2013-KB624060-41556,FUR-CH-4561,Standard Class,10/13/13
44382,1,0,1.27,IR-2013-KB624060-41556,OFF-FA-3019,Standard Class,10/13/13
44383,1,0,5.26,IR-2013-KB624060-41556,TEC-MA-5012,Standard Class,10/13/13
44384,1,0,36.27,IR-2013-KB624060-41556,OFF-AP-3871,Standard Class,10/13/13
44385,1,0,2.78,CM-2014-CV229522-41823,FUR-FU-4102,Standard Class,7/8/14
44386,1,0,12.09,CM-2014-CV229522-41823,TEC-PH-5359,Standard Class,7/8/14
44387,6,0,12.36,PL-2012-KM6375103-41132,OFF-PA-4467,First Class,8/12/12
44388,1,0,2.39,PL-2012-KM6375103-41132,OFF-BI-3720,First Class,8/12/12
44389,1,0,8.67,PL-2012-KM6375103-41132,OFF-SU-4994,First Class,8/12/12
44390,2,0,1.37,IZ-2013-CC237061-41543,OFF-LA-4638,Standard Class,10/2/13
44391,1,0.7,1.94,NI-2014-HZ495095-41772,FUR-CH-5800,Standard Class,5/19/14
44392,2,0,2,JO-2015-RD993067-42266,OFF-BI-4830,Standard Class,9/24/15
44393,1,0,2.94,JO-2015-RD993067-42266,OFF-ST-6033,Standard Class,9/24/15
44394,1,0,2.73,EG-2012-NM844538-41002,OFF-AR-3482,Standard Class,4/8/12
44395,1,0,2.71,EG-2012-NM844538-41002,OFF-AR-3491,Standard Class,4/8/12
44396,4,0,95.8,AO-2015-BD17254-42152,FUR-TA-3769,Standard Class,6/4/15
44397,2,0,9.76,CM-2013-DO343522-41539,OFF-SU-4306,Standard Class,9/29/13
44398,2,0,1.52,IR-2015-SC1072560-42034,OFF-ST-4029,Same Day,1/30/15
44399,12,0,57.66,IR-2015-SC1072560-42034,OFF-ST-6275,Same Day,1/30/15
44400,1,0,2.04,SF-2012-DP3390117-41115,OFF-AR-3545,Standard Class,7/29/12
44401,1,0,31.47,SF-2012-DP3390117-41115,FUR-BO-3642,Standard Class,7/29/12
44402,1,0,1.79,SF-2012-DP3390117-41115,OFF-BI-2895,Standard Class,7/29/12
44403,1,0,7.63,SF-2012-DP3390117-41115,OFF-ST-4269,Standard Class,7/29/12
44404,1,0.6,12.98,TU-2013-EM4095134-41311,TEC-AC-5894,Second Class,2/10/13
44405,6,0.6,11.91,TU-2013-EM4095134-41311,OFF-AR-5923,Second Class,2/10/13
44406,1,0,3.23,SG-2014-HF4995111-41979,TEC-MA-6134,Standard Class,12/10/14
44407,1,0,29.11,SG-2014-HF4995111-41979,OFF-AP-4507,Standard Class,12/10/14
44408,1,0,1.25,SG-2014-HF4995111-41979,OFF-BI-3290,Standard Class,12/10/14
44409,2,0,14.64,SG-2014-HF4995111-41979,FUR-BO-4852,Standard Class,12/10/14
44410,2,0,10.84,SG-2014-HF4995111-41979,TEC-AC-5199,Standard Class,12/10/14
44411,1,0.6,4.49,TU-2014-SK9990134-41942,TEC-PH-5247,Standard Class,11/5/14
44412,4,0.7,9.71,ZA-2014-CG2040147-41871,OFF-EN-4926,First Class,8/21/14
44413,8,0,2.53,SF-2013-NP8685117-41587,OFF-LA-4640,Standard Class,11/13/13
44414,2,0,18.67,SF-2013-NP8685117-41587,OFF-ST-6031,Standard Class,11/13/13
44415,4,0,105.42,SF-2013-NP8685117-41587,TEC-CO-4774,Standard Class,11/13/13
44416,1,0,5.6,EZ-2015-LS694532-42363,OFF-BI-3255,Standard Class,12/30/15
44417,2,0,1.72,TZ-2014-TS11370129-41643,OFF-LA-4538,Standard Class,1/8/14
44418,1,0,29.78,RO-2013-DB3405107-41371,TEC-CO-4792,Standard Class,4/12/13
44419,2,0.6,1.9,TU-2014-MS7710134-41962,OFF-LA-5374,First Class,11/21/14
44420,4,0.6,4.59,TU-2014-MS7710134-41962,OFF-FA-6199,First Class,11/21/14
44421,1,0,23.11,IZ-2013-KB658561-41597,TEC-MA-5500,Second Class,11/23/13
44422,1,0,10.52,EG-2013-BF108038-41481,FUR-CH-4702,Standard Class,7/31/13
44423,6,0,61.89,EG-2013-BF108038-41481,FUR-BO-5771,Standard Class,7/31/13
44424,2,0,22.55,MO-2014-GK462086-41741,OFF-ST-6033,Standard Class,4/16/14
44425,1,0,12.67,MO-2014-GK462086-41741,TEC-MA-5002,Standard Class,4/16/14
44426,4,0,3.56,MO-2014-GK462086-41741,OFF-LA-4638,Standard Class,4/16/14
44427,1,0,13.58,NG-2013-NB858094-41469,OFF-ST-6282,First Class,7/15/13
44428,1,0.6,1.36,TU-2013-IM5070134-41440,OFF-BI-6376,Standard Class,6/19/13
44429,1,0.6,1.15,TU-2013-IM5070134-41440,OFF-ST-5706,Standard Class,6/19/13
44430,1,0.6,2.51,TU-2013-IM5070134-41440,FUR-FU-4065,Standard Class,6/19/13
44431,1,0.6,8.61,TU-2013-JL5835134-41611,TEC-MA-4196,Standard Class,12/8/13
44432,6,0.6,2.57,TU-2015-AZ750134-42166,OFF-EN-5028,Standard Class,6/18/15
44433,12,0.6,7.77,TU-2014-MT8070134-41749,OFF-BI-3715,Standard Class,4/24/14
44434,1,0,2.72,UP-2015-JK5640137-42196,TEC-AC-5196,Same Day,7/12/15
44435,1,0,29.43,UP-2015-JK5640137-42196,OFF-ST-6262,Same Day,7/12/15
44436,1,0,21.61,UZ-2015-NF8475142-42255,TEC-AC-4186,Standard Class,9/12/15
44437,1,0,3.31,IS-2014-JB592563-41741,OFF-AR-3545,Second Class,4/14/14
44438,2,0,3.9,AU-2015-DD35708-42089,OFF-SU-4126,Second Class,3/31/15
44439,1,0,2.3,BU-2014-JK537019-41893,OFF-ST-5706,Standard Class,9/16/14
44440,8,0,23.89,BU-2014-JK537019-41893,OFF-BI-3258,Standard Class,9/16/14
44441,2,0,3.43,RS-2015-NC8535108-42190,OFF-FA-3044,Standard Class,7/9/15
44442,1,0,1.99,RS-2015-NC8535108-42190,OFF-BI-4828,Standard Class,7/9/15
44443,1,0,2.98,CG-2015-LC688533-42047,OFF-SU-4328,Standard Class,2/18/15
44444,4,0,19.74,AG-2015-BD16053-42094,OFF-ST-5696,Second Class,4/2/15
44445,2,0,7.5,RO-2012-JG5310107-41199,FUR-FU-3038,First Class,10/19/12
44446,6,0,61.14,IR-2012-JC610560-41217,FUR-BO-5798,Standard Class,11/8/12
44447,1,0,4.24,IR-2012-JC610560-41217,FUR-CH-4698,Standard Class,11/8/12
44448,2,0,2.26,IR-2012-JC610560-41217,OFF-BI-3713,Standard Class,11/8/12
44449,4,0,16.53,SA-2012-DP3390110-41172,FUR-CH-4627,Standard Class,9/24/12
44450,2,0,1.9,SA-2012-DP3390110-41172,OFF-PA-4006,Standard Class,9/24/12
44451,1,0,1.39,SA-2012-DP3390110-41172,OFF-SU-4116,Standard Class,9/24/12
44452,1,0,2.37,SU-2015-MY8295122-42312,OFF-AR-3466,Second Class,11/7/15
44453,1,0,1.95,IS-2015-RF973563-42220,OFF-BI-2891,Same Day,8/4/15
44454,1,0,4.23,IS-2015-RF973563-42220,OFF-ST-6249,Same Day,8/4/15
44455,4,0,27.21,IS-2015-RF973563-42220,OFF-BI-2899,Same Day,8/4/15
44456,2,0,10.85,IS-2015-RF973563-42220,OFF-AR-6107,Same Day,8/4/15
44457,1,0,11.16,EG-2012-MC727538-41130,TEC-PH-5351,Second Class,8/11/12
44458,1,0,1.33,IR-2013-TS1120560-41452,OFF-LA-4536,First Class,6/28/13
44459,2,0,1.96,AL-2012-EM38252-41213,OFF-AR-3481,Standard Class,11/4/12
44460,1,0,1.64,AL-2012-EM38252-41213,OFF-AR-5910,Standard Class,11/4/12
44461,1,0,1.94,AL-2012-EM38252-41213,OFF-BI-3189,Standard Class,11/4/12
44462,1,0,1.17,SO-2013-EH4125116-41534,OFF-LA-4542,Standard Class,9/21/13
44463,2,0.6,1.43,TU-2015-BP1050134-42070,OFF-BI-3721,Second Class,3/12/15
44464,1,0.6,1.27,TU-2015-JG5805134-42236,OFF-FA-6204,Standard Class,8/24/15
44465,1,0,1.64,EG-2015-JF535538-42080,OFF-LA-4554,Standard Class,3/21/15
44466,1,0.7,3.48,NI-2014-KH633095-41949,OFF-AR-3491,First Class,11/7/14
44467,1,0.7,5.75,NI-2014-KH633095-41949,TEC-MA-4201,First Class,11/7/14
44468,4,0.7,2.09,NI-2014-KH633095-41949,OFF-ST-6033,First Class,11/7/14
44469,1,0.7,5.02,TX-2012-JJ5760135-41144,OFF-SU-4992,Same Day,8/23/12
44470,1,0.7,9.25,TX-2012-JJ5760135-41144,TEC-AC-5206,Same Day,8/23/12
44471,1,0.7,2.69,TX-2012-JJ5760135-41144,OFF-BI-2901,Same Day,8/23/12
44472,1,0,10.56,BN-2014-KD649515-41971,TEC-AC-3391,First Class,12/1/14
44473,2,0,54.36,BN-2014-KD649515-41971,FUR-TA-5053,First Class,12/1/14
44474,1,0,36.84,BN-2014-KD649515-41971,TEC-CO-3684,First Class,12/1/14
44475,1,0,7.55,BN-2014-KD649515-41971,OFF-AR-5902,First Class,12/1/14
44476,1,0,2.95,BN-2014-KD649515-41971,OFF-EN-5023,First Class,12/1/14
44477,2,0,74,PL-2013-MK7905103-41552,TEC-AC-5225,Second Class,10/7/13
44478,1,0,3.63,PL-2013-MK7905103-41552,OFF-SU-4312,Second Class,10/7/13
44479,1,0.6,8.09,TU-2014-SB10170134-41882,FUR-CH-5414,Standard Class,9/6/14
44480,1,0.6,1.67,TU-2014-SB10170134-41882,FUR-FU-4102,Standard Class,9/6/14
44481,1,0,19.89,ZA-2014-DB2910146-41895,TEC-AC-5866,Second Class,9/15/14
44482,2,0,100.06,ZA-2014-DB2910146-41895,OFF-ST-4078,Second Class,9/15/14
44483,6,0,88.14,ZA-2014-DB2910146-41895,OFF-EN-4917,Second Class,9/15/14
44484,1,0,4.26,ZA-2014-DB2910146-41895,OFF-AR-3466,Second Class,9/15/14
44485,8,0,76.48,SF-2015-RS9870117-42349,TEC-AC-4154,First Class,12/14/15
44486,4,0,3.93,MA-2015-IG508577-42368,OFF-FA-2942,Standard Class,1/4/16
44487,4,0,21.87,JO-2014-SG1089067-41704,TEC-AC-5860,Same Day,3/6/14
44488,1,0,1.84,RO-2012-GM4695107-41074,OFF-LA-4657,First Class,6/17/12
44489,1,0,6.42,RO-2012-GM4695107-41074,OFF-FA-3020,First Class,6/17/12
44490,1,0,3.48,RO-2012-GM4695107-41074,OFF-BI-3715,First Class,6/17/12
44491,2,0,17.02,UP-2012-RD9930137-41208,OFF-ST-4267,Standard Class,10/31/12
44492,2,0,16.64,AG-2015-RD96603-42342,OFF-AP-4749,Standard Class,12/10/15
44493,4,0,98.08,AG-2015-RD96603-42342,TEC-CO-3611,Standard Class,12/10/15
44494,6,0,4.95,AG-2015-RD96603-42342,OFF-AR-3548,Standard Class,12/10/15
44495,1,0,1.31,CM-2013-DL333022-41417,OFF-FA-6189,Second Class,5/27/13
44496,4,0,54.8,MA-2013-KT648077-41613,TEC-AC-5124,Second Class,12/10/13
44497,2,0,3.91,TS-2015-EM4065133-42220,FUR-FU-3956,Standard Class,8/10/15
44498,1,0,2.02,TS-2015-EM4065133-42220,OFF-FA-2949,Standard Class,8/10/15
44499,4,0,11.37,PL-2014-BW1200103-41985,OFF-AR-3491,Standard Class,12/18/14
44500,2,0,1.94,UP-2012-BS1800137-40968,OFF-LA-4688,Same Day,2/29/12
44501,2,0,8.42,UP-2012-BS1800137-40968,OFF-AR-6105,Same Day,2/29/12
44502,2,0,24.42,UP-2012-BS1800137-40968,FUR-CH-4699,Same Day,2/29/12
44503,2,0,19.52,UP-2012-BS1800137-40968,OFF-ST-4284,Same Day,2/29/12
44504,4,0,11.75,SG-2015-AW930111-42199,OFF-EN-4448,Standard Class,7/21/15
44505,1,0,1.43,SL-2015-SW10350112-42193,OFF-FA-6203,Standard Class,7/14/15
44506,1,0,2.4,AG-2014-AR3453-41674,OFF-BI-4804,Standard Class,2/9/14
44507,1,0,2.36,MO-2012-ED388586-41076,OFF-AR-3459,Standard Class,6/23/12
44508,1,0,53.08,AO-2012-DK31504-40940,OFF-ST-4269,Second Class,2/4/12
44509,1,0.6,2.49,TU-2014-KH6630134-41885,TEC-PH-3153,Standard Class,9/7/14
44510,2,0.6,9.61,TU-2014-KH6630134-41885,TEC-PH-3150,Standard Class,9/7/14
44511,1,0.6,1.4,TU-2014-KH6630134-41885,FUR-CH-4557,Standard Class,9/7/14
44512,1,0.6,1.28,TU-2014-KH6630134-41885,OFF-FA-6198,Standard Class,9/7/14
44513,1,0.6,1.45,TU-2014-KH6630134-41885,TEC-AC-3397,Standard Class,9/7/14
44514,2,0,14.64,IR-2014-HM498060-41905,TEC-AC-5122,Standard Class,9/28/14
44515,1,0,1.99,NG-2015-GT471094-42314,OFF-AR-3482,Same Day,11/6/15
44516,2,0,13.43,SF-2014-NB8580117-41941,OFF-ST-4096,Same Day,10/29/14
44517,1,0,2.72,SF-2014-NB8580117-41941,FUR-FU-6271,Same Day,10/29/14
44518,1,0,1.97,SF-2014-NB8580117-41941,OFF-SU-4983,Same Day,10/29/14
44519,2,0,3.28,SF-2014-NB8580117-41941,OFF-EN-5032,Same Day,10/29/14
44520,1,0,4.45,SF-2014-NB8580117-41941,OFF-SU-6173,Same Day,10/29/14
44521,4,0,166.44,EG-2015-RB970538-42187,TEC-PH-3148,Standard Class,7/9/15
44522,1,0,9.66,EG-2015-RB970538-42187,OFF-ST-4078,Standard Class,7/9/15
44523,1,0,19.41,EG-2015-RB970538-42187,OFF-AP-3573,Standard Class,7/9/15
44524,1,0,2.89,EG-2015-RB970538-42187,OFF-AR-3528,Standard Class,7/9/15
44525,1,0,1.69,CA-2015-Dp324023-42181,OFF-LA-5399,Second Class,6/28/15
44526,1,0,9.65,CA-2015-Dp324023-42181,OFF-BI-6383,Second Class,6/28/15
44527,4,0,7.83,EZ-2015-EM381032-42052,OFF-AR-3491,Standard Class,2/23/15
44528,1,0,1.74,EZ-2015-EM381032-42052,OFF-AR-3549,Standard Class,2/23/15
44529,1,0,1.55,EZ-2015-EM381032-42052,OFF-EN-3091,Standard Class,2/23/15
44530,1,0,1.85,EZ-2015-EM381032-42052,FUR-FU-3932,Standard Class,2/23/15
44531,1,0,17.42,AO-2014-AS2854-41795,FUR-BO-5943,Standard Class,6/9/14
44532,1,0,2.01,AO-2014-AS2854-41795,OFF-FA-6195,Standard Class,6/9/14
44533,4,0,15.52,AO-2014-AS2854-41795,OFF-EN-5033,Standard Class,6/9/14
44534,1,0,2.07,AO-2014-AS2854-41795,OFF-FA-5467,Standard Class,6/9/14
44535,1,0,18.22,AO-2014-AS2854-41795,TEC-PH-3130,Standard Class,6/9/14
44536,8,0,41.24,AO-2014-AS2854-41795,FUR-FU-3929,Standard Class,6/9/14
44537,4,0,40.79,KG-2013-ME772570-41583,FUR-CH-4544,Standard Class,11/9/13
44538,1,0.7,2.8,NI-2013-SG1008095-41590,TEC-AC-4156,Standard Class,11/17/13
44539,1,0,1.78,UP-2014-SC10575137-41996,OFF-ST-4060,First Class,12/25/14
44540,1,0,75.39,RO-2014-MH7620107-41677,FUR-TA-3441,Standard Class,2/11/14
44541,1,0,8.39,IR-2012-PF922560-41187,FUR-BO-4854,Standard Class,10/10/12
44542,2,0,9.85,CA-2012-NC862523-41214,OFF-BI-4817,Standard Class,11/6/12
44543,1,0,45.63,MO-2014-MO795086-41706,OFF-AP-4505,Standard Class,3/13/14
44544,1,0,18.91,MO-2014-MO795086-41706,TEC-MA-4196,Standard Class,3/13/14
44545,1,0,1.36,SF-2015-MS7770117-42178,OFF-BI-6399,Standard Class,6/27/15
44546,4,0,2.97,MO-2014-NS864086-41897,OFF-PA-6609,Second Class,9/17/14
44547,1,0,2.45,MO-2014-NS864086-41897,OFF-ST-4062,Second Class,9/17/14
44548,4,0,3.05,KE-2012-ND846069-41191,OFF-FA-2962,Standard Class,10/14/12
44549,2,0,3.29,UP-2013-SL10155137-41281,OFF-AR-3491,Standard Class,1/11/13
44550,1,0,1.45,UP-2013-SL10155137-41281,OFF-BI-4807,Standard Class,1/11/13
44551,1,0.6,3.61,TU-2013-HZ4950134-41515,TEC-MA-5569,First Class,8/31/13
44552,4,0.6,1.57,TU-2013-HZ4950134-41515,OFF-AR-6124,First Class,8/31/13
44553,4,0.6,2,TU-2013-HZ4950134-41515,OFF-EN-5044,First Class,8/31/13
44554,1,0.6,1.33,TU-2013-HZ4950134-41515,OFF-FA-3063,First Class,8/31/13
44555,1,0.6,5.1,TU-2013-HZ4950134-41515,TEC-PH-5339,First Class,8/31/13
44556,1,0.6,1.31,TU-2013-HZ4950134-41515,OFF-AR-3454,First Class,8/31/13
44557,2,0.6,7.13,TU-2013-HZ4950134-41515,OFF-ST-4258,First Class,8/31/13
44558,1,0.7,3.61,ZA-2015-JM5250147-42363,FUR-CH-5806,Standard Class,1/1/16
44559,2,0,1.89,HU-2014-CH207057-41871,OFF-LA-4529,Standard Class,8/24/14
44560,2,0,41.11,HU-2014-CH207057-41871,TEC-MA-5547,Standard Class,8/24/14
44561,6,0,7.71,HU-2014-CH207057-41871,OFF-AR-6116,Standard Class,8/24/14
44562,1,0,1.07,HU-2014-CH207057-41871,OFF-BI-3717,Standard Class,8/24/14
44563,1,0,1.83,HU-2014-CH207057-41871,OFF-AR-3490,Standard Class,8/24/14
44564,2,0,13.96,HU-2014-CH207057-41871,TEC-MA-4209,Standard Class,8/24/14
44565,4,0,1.38,HU-2014-CH207057-41871,OFF-SU-6168,Standard Class,8/24/14
44566,1,0,4.36,MO-2013-MH802586-41635,OFF-AR-3468,Standard Class,1/1/14
44567,6,0,26.7,MO-2014-MA799586-41825,OFF-AR-3450,Standard Class,7/9/14
44568,1,0,5.73,MO-2014-MA799586-41825,OFF-BI-2883,Standard Class,7/9/14
44569,4,0,9.01,LY-2014-SA1083074-41657,OFF-BI-3712,Standard Class,1/23/14
44570,1,0,5.71,SO-2015-SW10245116-42347,OFF-BI-3726,Second Class,12/14/15
44571,2,0,98.53,SO-2015-SW10245116-42347,TEC-CO-4591,Second Class,12/14/15
44572,1,0.7,4.39,NI-2015-PR888095-42173,FUR-TA-3337,Standard Class,6/23/15
44573,4,0,1.58,MO-2015-PM894086-42314,OFF-FA-2940,Standard Class,11/13/15
44574,1,0,42.22,MO-2015-PM894086-42314,FUR-CH-5378,Standard Class,11/13/15
44575,1,0,1.24,MO-2015-PM894086-42314,OFF-SU-2989,Standard Class,11/13/15
44576,2,0,33.73,LY-2015-GT463574-42160,OFF-ST-6264,Standard Class,6/10/15
44577,1,0,17.24,EG-2015-AC42038-42356,FUR-CH-4702,Second Class,12/22/15
44578,1,0,5.1,EG-2015-AC42038-42356,OFF-AR-3463,Second Class,12/22/15
44579,14,0,7.82,IS-2014-JM553563-41730,OFF-BI-2895,Standard Class,4/7/14
44580,4,0,15.24,IS-2014-JM553563-41730,OFF-ST-6031,Standard Class,4/7/14
44581,6,0,6.93,EG-2014-JM526538-41956,OFF-AR-3452,Standard Class,11/18/14
44582,1,0,2.4,MO-2012-LR703586-41072,OFF-EN-3103,Standard Class,6/18/12
44583,4,0,3.25,MO-2012-LR703586-41072,OFF-EN-4904,Standard Class,6/18/12
44584,2,0,23.58,NG-2015-EC405094-42140,TEC-AC-4157,Same Day,5/16/15
44585,6,0,63.33,NG-2015-EC405094-42140,FUR-CH-4557,Same Day,5/16/15
44586,1,0,7.73,NG-2015-EC405094-42140,OFF-SU-6179,Same Day,5/16/15
44587,1,0,30.58,NG-2015-EC405094-42140,OFF-ST-6033,Same Day,5/16/15
44588,1,0,12.34,NG-2015-EC405094-42140,OFF-ST-4095,Same Day,5/16/15
44589,8,0,200.45,CG-2015-LL684033-42334,TEC-PH-5360,First Class,11/27/15
44590,4,0,2.03,CG-2015-LL684033-42334,OFF-ST-4096,First Class,11/27/15
44591,1,0,5.3,CG-2015-LL684033-42334,FUR-FU-3027,First Class,11/27/15
44592,4,0,130.35,CG-2015-LL684033-42334,TEC-PH-3127,First Class,11/27/15
44593,1,0,24.65,CG-2015-LL684033-42334,FUR-CH-5452,First Class,11/27/15
44594,2,0,47.11,CG-2015-LL684033-42334,TEC-MA-5500,First Class,11/27/15
44595,1,0,23.05,MO-2015-AB25586-42117,TEC-MA-6138,Second Class,4/25/15
44596,2,0.6,1.82,TU-2015-SV10785134-42340,OFF-LA-4657,Standard Class,12/6/15
44597,14,0,325.93,IR-2014-BS166560-41807,OFF-ST-5700,First Class,6/18/14
44598,1,0,2.16,IR-2014-BS166560-41807,OFF-LA-5377,First Class,6/18/14
44599,1,0.7,1.26,NI-2014-YC1189595-41944,OFF-AR-3545,Standard Class,11/5/14
44600,6,0,122.02,RW-2014-TB11250109-41677,TEC-CO-3604,Second Class,2/12/14
44601,1,0,6.95,RW-2014-TB11250109-41677,FUR-BO-4844,Second Class,2/12/14
44602,1,0,17.96,RW-2014-TB11250109-41677,TEC-PH-5246,Second Class,2/12/14
44603,2,0,4.11,RS-2012-HJ4875108-41164,FUR-BO-5798,First Class,9/15/12
