Product_id,Product_name,Retail price,Manufacture cost,Sub_category_id
OFF-SU-2986,"Acme Ruler, Serrated",8.94,8.78,16
OFF-SU-2987,"Acme Ruler, Steel",10.74,8.06,16
OFF-SU-2988,"Acme Scissors, Easy Grip",18.04,13.72,16
OFF-SU-2989,"Acme Scissors, High Speed",16.96,12.72,16
OFF-SU-2990,"Acme Scissors, Serrated",14.76,14.62,16
OFF-SU-2991,"Acme Scissors, Steel",16.56,11.10,16
OFF-SU-2992,Acme Serrated Blade Letter Opener,3.18,3.15,16
OFF-SU-2993,"Acme Shears, Easy Grip",34.36,25.44,16
OFF-SU-2994,"Acme Shears, High Speed",33.28,31.30,16
OFF-SU-2995,"Acme Shears, Serrated",31.08,19.60,16
OFF-SU-2996,"Acme Shears, Steel",32.88,26.64,16
OFF-SU-2997,Acme Softgrip Scissors,8.14,5.78,16
OFF-SU-2998,Acme Stainless Steel Office Snips,7.27,5.31,16
OFF-SU-2999,Acme Tagit Stainless Steel Antibacterial Scissors,9.90,7.23,16
OFF-SU-3000,Acme Titanium Bonded Scissors,8.50,6.29,16
OFF-SU-3001,"Acme Trimmer, Easy Grip",30.80,19.42,16
OFF-SU-3002,"Acme Trimmer, High Speed",29.72,26.46,16
OFF-SU-3003,"Acme Trimmer, Serrated",27.52,26.70,16
OFF-SU-3004,"Acme Trimmer, Steel",29.32,17.60,16
OFF-SU-3005,Acme Value Line Scissors,3.65,2.56,16
OFF-SU-3839,Compact Automatic Electric Letter Opener,119.31,116.93,16
OFF-SU-4115,"Elite 5"" Scissors",8.45,5.91,16
OFF-SU-4116,"Elite Box Cutter, Easy Grip",24.34,19.48,16
OFF-SU-4117,"Elite Box Cutter, High Speed",23.26,19.54,16
OFF-SU-4118,"Elite Box Cutter, Serrated",21.06,10.76,16
OFF-SU-4119,"Elite Box Cutter, Steel",22.86,18.98,16
OFF-SU-4120,"Elite Letter Opener, Easy Grip",18.20,15.30,16
OFF-SU-4121,"Elite Letter Opener, High Speed",17.80,17.80,16
OFF-SU-4122,"Elite Letter Opener, Steel",16.00,8.96,16
OFF-SU-4123,"Elite Ruler, Easy Grip",10.28,6.18,16
OFF-SU-4124,"Elite Ruler, High Speed",9.20,6.54,16
OFF-SU-4125,"Elite Ruler, Serrated",7.00,5.46,16
OFF-SU-4126,"Elite Ruler, Steel",8.80,6.88,16
OFF-SU-4127,"Elite Scissors, Easy Grip",16.10,14.34,16
OFF-SU-4128,"Elite Scissors, High Speed",15.02,13.68,16
OFF-SU-4129,"Elite Scissors, Serrated",12.82,8.72,16
OFF-SU-4130,"Elite Scissors, Steel",14.62,10.68,16
OFF-SU-4131,"Elite Shears, Easy Grip",32.42,27.90,16
OFF-SU-4132,"Elite Shears, High Speed",31.34,30.72,16
OFF-SU-4133,"Elite Shears, Serrated",29.13,29.14,16
OFF-SU-4134,"Elite Shears, Steel",30.94,30.94,16
OFF-SU-4135,"Elite Trimmer, Easy Grip",28.86,21.66,16
OFF-SU-4136,"Elite Trimmer, High Speed",27.78,17.78,16
OFF-SU-4137,"Elite Trimmer, Serrated",25.58,16.12,16
OFF-SU-4138,"Elite Trimmer, Steel",27.38,16.44,16
OFF-SU-4302,"Fiskars 8"" Scissors, 2/Pack",17.24,12.24,16
OFF-SU-4303,"Fiskars Box Cutter, Easy Grip",24.76,18.58,16
OFF-SU-4304,"Fiskars Box Cutter, High Speed",23.68,22.04,16
OFF-SU-4305,"Fiskars Box Cutter, Serrated",21.48,12.26,16
OFF-SU-4306,"Fiskars Box Cutter, Steel",23.28,21.42,16
OFF-SU-4307,Fiskars Home & Office Scissors,8.88,6.39,16
OFF-SU-4308,"Fiskars Letter Opener, Easy Grip",18.62,15.10,16
OFF-SU-4309,"Fiskars Letter Opener, High Speed",18.22,11.48,16
OFF-SU-4310,"Fiskars Letter Opener, Steel",16.42,12.66,16
OFF-SU-4311,"Fiskars Ruler, Easy Grip",10.70,8.56,16
OFF-SU-4312,"Fiskars Ruler, High Speed",9.62,7.04,16
OFF-SU-4313,"Fiskars Ruler, Serrated",7.42,4.32,16
OFF-SU-4314,"Fiskars Ruler, Steel",9.22,7.20,16
OFF-SU-4315,"Fiskars Scissors, Easy Grip",16.52,12.24,16
OFF-SU-4316,"Fiskars Scissors, High Speed",15.44,13.44,16
OFF-SU-4317,"Fiskars Scissors, Serrated",13.24,10.46,16
OFF-SU-4318,"Fiskars Scissors, Steel",15.04,12.50,16
OFF-SU-4319,"Fiskars Shears, Easy Grip",32.84,16.42,16
OFF-SU-4320,"Fiskars Shears, High Speed",31.76,22.88,16
OFF-SU-4321,"Fiskars Shears, Serrated",29.56,18.64,16
OFF-SU-4322,"Fiskars Shears, Steel",31.36,16.32,16
OFF-SU-4323,Fiskars Softgrip Scissors,10.98,7.91,16
OFF-SU-4324,Fiskars Spring-Action Scissors,13.98,10.34,16
OFF-SU-4325,"Fiskars Trimmer, Easy Grip",29.28,17.88,16
OFF-SU-4326,"Fiskars Trimmer, High Speed",28.20,25.96,16
OFF-SU-4327,"Fiskars Trimmer, Serrated",26.00,17.94,16
OFF-SU-4328,"Fiskars Trimmer, Steel",27.80,24.48,16
OFF-SU-4601,High Speed Automatic Electric Letter Opener,1637.53,1572.03,16
OFF-SU-4973,"Kleencut Box Cutter, Easy Grip",24.18,17.66,16
OFF-SU-4974,"Kleencut Box Cutter, High Speed",23.10,12.94,16
OFF-SU-4975,"Kleencut Box Cutter, Serrated",20.90,14.64,16
OFF-SU-4976,"Kleencut Box Cutter, Steel",22.70,14.76,16
OFF-SU-4977,Kleencut Forged Office Shears by Acme United Corporation,2.08,1.46,16
OFF-SU-4978,"Kleencut Letter Opener, Easy Grip",19.12,14.16,16
OFF-SU-4979,"Kleencut Letter Opener, High Speed",17.64,16.42,16
OFF-SU-4980,"Kleencut Letter Opener, Steel",15.84,10.46,16
OFF-SU-4981,"Kleencut Ruler, Easy Grip",10.12,8.52,16
OFF-SU-4982,"Kleencut Ruler, High Speed",9.04,8.24,16
OFF-SU-4983,"Kleencut Ruler, Serrated",6.84,4.86,16
OFF-SU-4984,"Kleencut Ruler, Steel",8.64,5.72,16
OFF-SU-4985,"Kleencut Scissors, Easy Grip",15.94,11.80,16
OFF-SU-4986,"Kleencut Scissors, High Speed",14.86,12.78,16
OFF-SU-4987,"Kleencut Scissors, Serrated",12.66,10.52,16
OFF-SU-4988,"Kleencut Scissors, Steel",14.46,9.12,16
OFF-SU-4989,"Kleencut Shears, Easy Grip",32.26,21.94,16
OFF-SU-4990,"Kleencut Shears, High Speed",31.18,25.26,16
OFF-SU-4991,"Kleencut Shears, Serrated",28.98,17.68,16
OFF-SU-4992,"Kleencut Shears, Steel",30.78,17.24,16
OFF-SU-4993,"Kleencut Trimmer, Easy Grip",28.70,23.84,16
OFF-SU-4994,"Kleencut Trimmer, High Speed",27.62,22.10,16
OFF-SU-4995,"Kleencut Trimmer, Serrated",25.42,16.02,16
OFF-SU-4996,"Kleencut Trimmer, Steel",27.22,17.16,16
OFF-SU-5078,Letter Slitter,2.52,2.45,16
OFF-SU-5168,Martin Yale Chadless Opener Electric Letter Opener,832.81,816.16,16
OFF-SU-5169,Martin-Yale Premier Letter Opener,12.88,12.49,16
OFF-SU-5634,Premier Automatic Letter Opener,240.37,233.16,16
OFF-SU-5635,Premier Electric Letter Opener,115.86,110.07,16
OFF-SU-5981,Serrated Blade or Curved Handle Hand Letter Openers,3.14,3.11,16
OFF-SU-6160,"Stiletto Box Cutter, Easy Grip",25.06,13.54,16
OFF-SU-6161,"Stiletto Box Cutter, High Speed",23.98,16.08,16
OFF-SU-6162,"Stiletto Box Cutter, Serrated",21.78,18.52,16
OFF-SU-6163,"Stiletto Box Cutter, Steel",23.58,12.50,16
OFF-SU-6164,Stiletto Hand Letter Openers,9.60,9.31,16
OFF-SU-6165,"Stiletto Letter Opener, Easy Grip",20.00,15.20,16
OFF-SU-6166,"Stiletto Letter Opener, High Speed",18.52,16.68,16
OFF-SU-6167,"Stiletto Letter Opener, Steel",16.72,9.54,16
OFF-SU-6168,"Stiletto Ruler, Easy Grip",11.00,10.12,16
OFF-SU-6169,"Stiletto Ruler, High Speed",9.92,7.36,16
OFF-SU-6170,"Stiletto Ruler, Serrated",11.58,7.77,16
OFF-SU-6171,"Stiletto Ruler, Steel",9.52,6.58,16
OFF-SU-6172,"Stiletto Scissors, Easy Grip",16.82,11.44,16
OFF-SU-6173,"Stiletto Scissors, High Speed",15.74,8.20,16
OFF-SU-6174,"Stiletto Scissors, Serrated",13.54,12.34,16
OFF-SU-6175,"Stiletto Scissors, Steel",15.34,8.44,16
OFF-SU-6176,"Stiletto Shears, Easy Grip",33.14,25.86,16
OFF-SU-6177,"Stiletto Shears, High Speed",32.07,22.78,16
OFF-SU-6178,"Stiletto Shears, Serrated",29.86,24.80,16
OFF-SU-6179,"Stiletto Shears, Steel",31.66,24.38,16
OFF-SU-6180,"Stiletto Trimmer, Easy Grip",29.58,23.68,16
OFF-SU-6181,"Stiletto Trimmer, High Speed",28.50,16.26,16
OFF-SU-6182,"Stiletto Trimmer, Serrated",26.30,21.04,16
OFF-SU-6183,"Stiletto Trimmer, Steel",28.10,21.36,16
TEC-AC-3086,AmazonBasics 3-Button USB Wired Mouse,6.99,3.99,1
TEC-AC-3124,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,19.99,15.39,1
TEC-AC-3125,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,26.99,1
TEC-AC-3373,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,23.69,1
TEC-AC-3378,"Belkin Flash Drive, Bluetooth",27.96,17.62,1
TEC-AC-3379,"Belkin Flash Drive, Erganomic",26.50,15.90,1
TEC-AC-3380,"Belkin Flash Drive, Programmable",28.96,28.40,1
TEC-AC-3381,"Belkin Flash Drive, USB",28.10,20.52,1
TEC-AC-3384,"Belkin Keyboard, Bluetooth",55.92,52.58,1
TEC-AC-3385,"Belkin Keyboard, Erganomic",54.46,29.42,1
TEC-AC-3386,"Belkin Keyboard, Programmable",56.92,47.26,1
TEC-AC-3387,"Belkin Keyboard, USB",56.06,29.72,1
TEC-AC-3388,"Belkin Memory Card, Bluetooth",76.54,62.00,1
TEC-AC-3389,"Belkin Memory Card, Erganomic",75.08,55.56,1
TEC-AC-3390,"Belkin Memory Card, Programmable",77.54,41.88,1
TEC-AC-3391,"Belkin Memory Card, USB",76.68,43.72,1
TEC-AC-3392,"Belkin Mouse, Bluetooth",27.14,16.56,1
TEC-AC-3393,"Belkin Mouse, Erganomic",25.68,19.52,1
TEC-AC-3394,"Belkin Mouse, Programmable",28.14,23.08,1
TEC-AC-3395,"Belkin Mouse, USB",27.28,17.46,1
TEC-AC-3396,"Belkin Numeric Keypad, Bluetooth",38.50,27.72,1
TEC-AC-3397,"Belkin Numeric Keypad, Erganomic",39.50,34.38,1
TEC-AC-3398,"Belkin Numeric Keypad, USB",37.04,31.50,1
TEC-AC-3401,Belkin QODE FastFit Bluetooth Keyboard,61.95,53.28,1
TEC-AC-3402,"Belkin Router, Bluetooth",172.50,141.46,1
TEC-AC-3403,"Belkin Router, Erganomic",171.04,171.04,1
TEC-AC-3404,"Belkin Router, Programmable",173.50,138.80,1
TEC-AC-3405,"Belkin Router, USB",172.64,113.96,1
TEC-AC-3407,Belkin Standard 104 key USB Keyboard,14.59,12.40,1
TEC-AC-3748,Case Logic 2.4GHz Wireless Keyboard,49.99,45.99,1
TEC-AC-3750,Cherry 142-key Programmable Keyboard,119.93,106.74,1
TEC-AC-3959,Dell Slim USB Multimedia Keyboard,25.00,19.00,1
TEC-AC-4140,Enermax Acrylux Wireless Keyboard,99.60,62.75,1
TEC-AC-4141,Enermax Aurora Lite Keyboard,78.15,43.76,1
TEC-AC-4142,Enermax Briskie RF Wireless Keyboard and Mouse Combo,20.77,13.29,1
TEC-AC-4151,"Enermax Flash Drive, Bluetooth",27.68,26.86,1
TEC-AC-4152,"Enermax Flash Drive, Erganomic",26.22,13.12,1
TEC-AC-4153,"Enermax Flash Drive, Programmable",28.68,19.80,1
TEC-AC-4154,"Enermax Flash Drive, USB",27.82,24.50,1
TEC-AC-4155,"Enermax Keyboard, Bluetooth",55.64,52.32,1
TEC-AC-4156,"Enermax Keyboard, Erganomic",54.18,48.78,1
TEC-AC-4157,"Enermax Keyboard, Programmable",56.64,51.56,1
TEC-AC-4158,"Enermax Keyboard, USB",55.78,30.14,1
TEC-AC-4163,"Enermax Memory Card, Bluetooth",76.26,72.46,1
TEC-AC-4164,"Enermax Memory Card, Erganomic",74.80,46.38,1
TEC-AC-4165,"Enermax Memory Card, Programmable",77.26,43.28,1
TEC-AC-4166,"Enermax Memory Card, USB",76.40,53.48,1
TEC-AC-4171,"Enermax Mouse, Bluetooth",26.86,14.78,1
TEC-AC-4172,"Enermax Mouse, Erganomic",25.40,14.24,1
TEC-AC-4173,"Enermax Mouse, Programmable",27.87,14.78,1
TEC-AC-4174,"Enermax Mouse, USB",27.00,21.06,1
TEC-AC-4178,"Enermax Numeric Keypad, Bluetooth",38.22,38.22,1
TEC-AC-4179,"Enermax Numeric Keypad, Erganomic",39.22,31.00,1
TEC-AC-4180,"Enermax Numeric Keypad, USB",36.76,30.16,1
TEC-AC-4185,"Enermax Router, Bluetooth",172.22,142.96,1
TEC-AC-4186,"Enermax Router, Erganomic",170.76,163.94,1
TEC-AC-4187,"Enermax Router, Programmable",173.22,148.98,1
TEC-AC-4188,"Enermax Router, USB",172.36,112.04,1
TEC-AC-4300,First Data FD10 PIN Pad,79.00,71.10,1
TEC-AC-4301,First Data TMFD35 PIN Pad,142.80,112.81,1
TEC-AC-4788,HP Standard 104 key PS/2 Keyboard,14.50,10.88,1
TEC-AC-4799,Hypercom P1300 Pinpad,63.00,39.69,1
TEC-AC-4869,Imation Bio 2GB USB†Flash Drive Imation†Corp,131.18,76.08,1
TEC-AC-4870,Imation Bio 8GB USB†Flash Drive Imation†Corp,166.24,141.30,1
TEC-AC-4871,Imation†16GB Mini TravelDrive USB 2.0†Flash Drive,33.13,19.55,1
TEC-AC-4872,Imation†30456 USB†Flash Drive†8GB,6.90,6.35,1
TEC-AC-4873,Imation†32GB Pocket Pro USB 3.0†Flash Drive†- 32 GB - Black - 1 P ...,29.95,17.97,1
TEC-AC-4874,Imation†8gb Micro Traveldrive Usb 2.0†Flash Drive,15.00,13.35,1
TEC-AC-4875,Imation†8GB Mini TravelDrive USB 2.0†Flash Drive,30.19,26.27,1
TEC-AC-4876,Imation†Clip USB†flash drive†- 8 GB,18.80,17.67,1
TEC-AC-4877,Imation†Secure†Drive†+ Hardware Encrypted USB†flash drive†- 16 GB,37.99,28.87,1
TEC-AC-4878,Imation†Secure+ Hardware Encrypted USB 2.0†Flash Drive; 16GB,72.99,47.44,1
TEC-AC-4879,Imation†Swivel†Flash Drive†USB†flash drive†- 8 GB,11.38,7.39,1
TEC-AC-4880,Imation†USB 2.0 Swivel†Flash Drive†USB†flash drive†- 4 GB - Pink,3.03,2.39,1
TEC-AC-4935,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,66.49,1
TEC-AC-4936,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,10.78,1
TEC-AC-4937,Kensington Orbit Wireless Mobile Trackball for PC and Mac,59.99,40.79,1
TEC-AC-4938,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,49.99,32.99,1
TEC-AC-4939,KeyTronic†6101 Series -†Keyboard†- Black,40.99,23.36,1
TEC-AC-4940,KeyTronic†E03601U1 -†Keyboard†- Beige,18.00,14.76,1
TEC-AC-4941,KeyTronic†KT400U2 -†Keyboard†- Black,10.28,8.22,1
TEC-AC-4942,KeyTronic†KT800P2 -†Keyboard†- Black,15.02,12.32,1
TEC-AC-4945,Kingston Digital DataTraveler 16GB USB 2.0,8.95,7.25,1
TEC-AC-4946,Kingston Digital DataTraveler 32GB USB 2.0,16.95,15.93,1
TEC-AC-4947,Kingston Digital DataTraveler 64GB USB 2.0,33.78,31.08,1
TEC-AC-4948,Kingston Digital DataTraveler 8GB USB 2.0,5.95,5.12,1
TEC-AC-5049,Lenovo 17-Key USB Numeric Keypad,33.99,26.51,1
TEC-AC-5094,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,16.79,1
TEC-AC-5096,Logitech ClearChat Comfort/USB Headset H390,29.29,19.62,1
TEC-AC-5097,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,14.72,1
TEC-AC-5098,Logitech diNovo Edge Keyboard,249.99,192.49,1
TEC-AC-5099,"Logitech Flash Drive, Bluetooth",20.34,14.66,1
TEC-AC-5100,"Logitech Flash Drive, Erganomic",18.88,11.14,1
TEC-AC-5101,"Logitech Flash Drive, Programmable",21.34,19.42,1
TEC-AC-5102,"Logitech Flash Drive, USB",20.48,11.06,1
TEC-AC-5103,Logitech G105 Gaming Keyboard,59.37,48.68,1
TEC-AC-5104,Logitech G13 Programmable Gameboard with LCD Display,79.99,71.19,1
TEC-AC-5105,Logitech G19 Programmable Gaming Keyboard,123.99,101.67,1
TEC-AC-5106,Logitech G35 7.1-Channel Surround Sound Headset,129.99,85.79,1
TEC-AC-5107,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,79.99,51.19,1
TEC-AC-5108,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,69.99,46.19,1
TEC-AC-5109,Logitech G600 MMO Gaming Mouse,79.99,51.20,1
TEC-AC-5110,Logitech G602 Wireless Gaming Mouse,79.99,51.20,1
TEC-AC-5111,Logitech G700s Rechargeable Gaming Mouse,99.99,57.99,1
TEC-AC-5112,Logitech Illuminated Ultrathin Keyboard with Backlighting,56.99,33.62,1
TEC-AC-5113,Logitech K350 2.4Ghz Wireless Keyboard,49.77,44.30,1
TEC-AC-5114,Logitech Keyboard K120,18.15,16.15,1
TEC-AC-5115,"Logitech Keyboard, Bluetooth",48.30,36.24,1
TEC-AC-5116,"Logitech Keyboard, Erganomic",46.84,45.92,1
TEC-AC-5117,"Logitech Keyboard, Programmable",49.30,27.12,1
TEC-AC-5118,"Logitech Keyboard, USB",48.44,43.60,1
TEC-AC-5119,Logitech M510 Wireless Mouse,39.99,26.79,1
TEC-AC-5120,Logitech Media Keyboard K200,34.99,28.34,1
TEC-AC-5121,"Logitech Memory Card, Bluetooth",68.92,50.32,1
TEC-AC-5122,"Logitech Memory Card, Erganomic",67.46,42.50,1
TEC-AC-5123,"Logitech Memory Card, Programmable",69.93,63.64,1
TEC-AC-5124,"Logitech Memory Card, USB",69.06,44.20,1
TEC-AC-5126,"Logitech Mouse, Bluetooth",19.52,16.80,1
TEC-AC-5127,"Logitech Mouse, Erganomic",18.06,14.64,1
TEC-AC-5128,"Logitech Mouse, Programmable",20.52,12.94,1
TEC-AC-5129,"Logitech Mouse, USB",19.66,14.36,1
TEC-AC-5130,"Logitech Numeric Keypad, Bluetooth",30.88,19.46,1
TEC-AC-5131,"Logitech Numeric Keypad, Erganomic",29.42,14.72,1
TEC-AC-5132,"Logitech Numeric Keypad, Programmable",31.88,17.22,1
TEC-AC-5133,"Logitech Numeric Keypad, USB",31.02,31.02,1
TEC-AC-5134,"Logitech Router, Bluetooth",164.88,98.94,1
TEC-AC-5135,"Logitech Router, Erganomic",163.42,91.52,1
TEC-AC-5136,"Logitech Router, Programmable",165.88,101.20,1
TEC-AC-5137,"Logitech Router, USB",165.02,105.62,1
TEC-AC-5138,Logitech Trackman Marble Mouse,29.99,17.39,1
TEC-AC-5139,Logitech Wireless Anywhere Mouse MX for PC and Mac,59.99,41.99,1
TEC-AC-5140,Logitech Wireless Gaming Headset G930,159.99,100.79,1
TEC-AC-5141,Logitech Wireless Headset H600 Over-The-Head Design,42.99,25.36,1
TEC-AC-5142,Logitech Wireless Headset h800,99.99,64.99,1
TEC-AC-5143,Logitech Wireless Marathon Mouse M705,49.99,28.49,1
TEC-AC-5144,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,61.99,1
TEC-AC-5145,Logitech Wireless Touch Keyboard K400,24.99,20.74,1
TEC-AC-5146,Logitech†Gaming G510s - Keyboard,84.99,54.39,1
TEC-AC-5147,Logitech†Illuminated - Keyboard,59.99,31.19,1
TEC-AC-5148,Logitech†LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,13.19,1
TEC-AC-5149,Logitech†MX Performance Wireless Mouse,39.89,25.13,1
TEC-AC-5150,Logitech†P710e Mobile Speakerphone,257.49,208.57,1
TEC-AC-5151,Logitech†VX Revolution Cordless Laser Mouse for Notebooks (Black),179.99,169.19,1
TEC-AC-5152,"Logitech†Wireless Boombox Speaker - portable - wireless, wired",106.40,58.52,1
TEC-AC-5153,Logitech†Z-906 Speaker sys - home theater - 5.1-CH,329.99,197.99,1
TEC-AC-5176,Maxell 4.7GB DVD+R 5/Pack,0.99,0.55,1
TEC-AC-5177,Maxell 4.7GB DVD+RW 3/Pack,15.93,10.36,1
TEC-AC-5178,Maxell 4.7GB DVD-R,28.38,16.74,1
TEC-AC-5179,Maxell 4.7GB DVD-R 5/Pack,0.99,0.55,1
TEC-AC-5180,Maxell 4.7GB DVD-RW 3/Pack,15.93,10.52,1
TEC-AC-5181,"Maxell 74 Minute CD-R Spindle, 50/Pack",20.97,13.42,1
TEC-AC-5182,"Maxell 74 Minute CDR, 10/Pack",9.78,6.16,1
TEC-AC-5183,Maxell CD-R Discs,1.97,1.34,1
TEC-AC-5184,Maxell DVD-RAM Discs,16.48,9.39,1
TEC-AC-5185,"Maxell Pro 80 Minute CD-R, 10/Pack",17.48,10.49,1
TEC-AC-5186,Maxell†iVDR EX 500GB Cartridge,275.54,157.06,1
TEC-AC-5187,Maxell†LTO Ultrium - 800 GB,27.99,22.67,1
TEC-AC-5191,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",16.99,13.42,1
TEC-AC-5192,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,29.71,1
TEC-AC-5193,"Memorex Flash Drive, Bluetooth",19.60,15.50,1
TEC-AC-5194,"Memorex Flash Drive, Erganomic",18.14,11.80,1
TEC-AC-5195,"Memorex Flash Drive, Programmable",20.60,11.54,1
TEC-AC-5196,"Memorex Flash Drive, USB",19.74,10.08,1
TEC-AC-5197,Memorex Froggy Flash Drive 4 GB,10.99,6.70,1
TEC-AC-5198,Memorex Froggy Flash Drive 8 GB,17.75,10.83,1
TEC-AC-5199,"Memorex Keyboard, Bluetooth",47.56,36.64,1
TEC-AC-5200,"Memorex Keyboard, Erganomic",46.10,24.90,1
TEC-AC-5201,"Memorex Keyboard, Programmable",48.56,28.66,1
TEC-AC-5202,"Memorex Keyboard, USB",47.70,25.76,1
TEC-AC-5203,"Memorex Memory Card, Bluetooth",68.18,49.78,1
TEC-AC-5204,"Memorex Memory Card, Erganomic",66.72,66.72,1
TEC-AC-5205,"Memorex Memory Card, Programmable",69.18,47.74,1
TEC-AC-5206,"Memorex Memory Card, USB",68.32,50.56,1
TEC-AC-5207,Memorex Micro Travel Drive 16 GB,15.99,11.03,1
TEC-AC-5208,Memorex Micro Travel Drive 32 GB,36.51,20.81,1
TEC-AC-5209,Memorex Micro Travel Drive 4 GB,10.60,6.04,1
TEC-AC-5210,Memorex Micro Travel Drive 8 GB,13.00,7.15,1
TEC-AC-5211,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,15.97,9.74,1
TEC-AC-5212,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,20.00,12.20,1
TEC-AC-5213,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,8.51,5.03,1
TEC-AC-5214,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,21.02,1
TEC-AC-5215,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,11.58,7.06,1
TEC-AC-5216,"Memorex Mouse, Bluetooth",18.78,17.48,1
TEC-AC-5217,"Memorex Mouse, Erganomic",17.32,11.10,1
TEC-AC-5218,"Memorex Mouse, Programmable",19.78,19.40,1
TEC-AC-5219,"Memorex Mouse, USB",18.92,17.80,1
TEC-AC-5220,"Memorex Numeric Keypad, Bluetooth",30.14,19.90,1
TEC-AC-5221,"Memorex Numeric Keypad, Erganomic",31.14,18.70,1
TEC-AC-5222,"Memorex Numeric Keypad, USB",28.68,16.36,1
TEC-AC-5223,"Memorex Router, Bluetooth",164.14,93.56,1
TEC-AC-5224,"Memorex Router, Erganomic",162.68,87.86,1
TEC-AC-5225,"Memorex Router, Programmable",165.14,132.12,1
TEC-AC-5226,"Memorex Router, USB",164.28,162.64,1
TEC-AC-5231,Micro Innovations USB RF Wireless Keyboard with Mouse,25.00,19.75,1
TEC-AC-5232,Micro Innovations Wireless Classic Keyboard with Mouse,29.99,24.59,1
TEC-AC-5233,Micropad Numeric Keypads,19.99,14.99,1
TEC-AC-5234,Microsoft Arc Touch Mouse,59.95,38.37,1
TEC-AC-5235,Microsoft Natural Ergonomic Keyboard 4000,29.99,23.69,1
TEC-AC-5236,Microsoft Natural Keyboard Elite,59.88,50.90,1
TEC-AC-5237,Microsoft Sculpt Comfort Mouse,39.95,22.37,1
TEC-AC-5238,Microsoft Wireless Mobile Mouse 4000,39.99,27.19,1
TEC-AC-5279,NETGEAR AC1750 Dual Band Gigabit†Smart WiFi Router,159.99,105.59,1
TEC-AC-5280,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.00,57.60,1
TEC-AC-5281,NETGEAR RangeMax WNR1000 Wireless Router,24.99,15.99,1
TEC-AC-5589,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",34.99,32.54,1
TEC-AC-5600,Plantronics Audio 478 Stereo USB Headset,49.99,32.49,1
TEC-AC-5601,Plantronics Audio 995 Wireless Stereo Headset,109.95,73.67,1
TEC-AC-5605,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,329.95,221.07,1
TEC-AC-5609,Plantronics S12 Corded Telephone Headset System,107.79,64.67,1
TEC-AC-5610,Plantronics Savi W720 Multi-Device Wireless Headset System,421.95,236.29,1
TEC-AC-5655,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,55.99,1
TEC-AC-5656,Razer Kraken PRO Over Ear PC and Music Headset,79.99,55.99,1
TEC-AC-5657,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,113.99,1
TEC-AC-5713,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,11.59,1
TEC-AC-5744,Sabrent 4-Port USB 2.0 Hub,6.79,4.48,1
TEC-AC-5855,SanDisk Cruzer 16 GB USB Flash Drive,11.48,9.30,1
TEC-AC-5856,SanDisk Cruzer 32 GB USB Flash Drive,19.02,12.94,1
TEC-AC-5857,SanDisk Cruzer 4 GB USB Flash Drive,6.49,4.09,1
TEC-AC-5858,SanDisk Cruzer 64 GB USB Flash Drive,36.32,25.43,1
TEC-AC-5859,SanDisk Cruzer 8 GB USB Flash Drive,8.49,7.13,1
TEC-AC-5860,"SanDisk Flash Drive, Bluetooth",26.36,18.20,1
TEC-AC-5861,"SanDisk Flash Drive, Erganomic",24.90,17.44,1
TEC-AC-5862,"SanDisk Flash Drive, Programmable",27.36,19.16,1
TEC-AC-5863,"SanDisk Flash Drive, USB",26.50,25.98,1
TEC-AC-5864,"SanDisk Keyboard, Bluetooth",54.32,42.38,1
TEC-AC-5865,"SanDisk Keyboard, Erganomic",52.86,45.46,1
TEC-AC-5866,"SanDisk Keyboard, Programmable",55.32,36.52,1
TEC-AC-5867,"SanDisk Keyboard, USB",54.47,40.86,1
TEC-AC-5872,"SanDisk Memory Card, Bluetooth",74.94,44.22,1
TEC-AC-5873,"SanDisk Memory Card, Erganomic",73.48,67.62,1
