Row ID,Order ID,Ship Date,Ship Mode,Product ID,Quantity,Discount,Shipping Cost
39540,CA-2012-BW11200140-41132,41136,Standard Class,TEC-PH-3509,8,0.2,94.31
39541,CA-2012-BW11200140-41132,41136,Standard Class,FUR-FU-5984,3,0,12.88
39542,US-2012-BS11365140-41139,41143,Standard Class,OFF-ST-6089,3,0,18.21
39543,CA-2013-DP13390140-41404,41404,Same Day,OFF-AP-6319,5,0.8,8.68
39544,CA-2013-DP13390140-41404,41404,Same Day,OFF-AR-3536,2,0.2,10.93
39545,CA-2014-CS12400140-41770,41773,Second Class,TEC-PH-3824,2,0.4,73.55
39546,CA-2013-MS17365140-41338,41342,Second Class,OFF-BI-5588,2,0.8,1.89
39547,CA-2013-MS17365140-41338,41342,Second Class,FUR-FU-4109,2,0.6,1.59
39548,CA-2013-MS17365140-41338,41342,Second Class,OFF-AP-3179,5,0.8,13.01
39549,CA-2013-MS17365140-41338,41342,Second Class,OFF-ST-3840,2,0.2,2.75
39550,CA-2015-DK12895140-42229,42236,Standard Class,TEC-CO-4583,1,0,13.56
39551,CA-2015-DK12895140-42229,42236,Standard Class,OFF-PA-6491,4,0,20.98
39552,CA-2015-DK12895140-42229,42236,Standard Class,TEC-PH-4458,8,0.2,9.58
39553,CA-2015-DK12895140-42229,42236,Standard Class,OFF-ST-5594,3,0,5.55
39554,CA-2015-DK12895140-42229,42236,Standard Class,TEC-AC-5589,5,0,10.96
39555,CA-2015-DK12895140-42229,42236,Standard Class,OFF-BI-3296,6,0.2,4.39
39556,CA-2014-SN20560140-41817,41817,Same Day,OFF-PA-6361,9,0,59.88
39557,CA-2014-SN20560140-41817,41817,Same Day,OFF-BI-4885,1,0,1.49
39558,CA-2014-SN20560140-41817,41817,Same Day,OFF-ST-5789,4,0,20.34
39559,CA-2014-TC21475140-41989,41993,Standard Class,OFF-PA-6514,3,0,1.08
39560,CA-2013-AM10705140-41530,41534,Standard Class,OFF-BI-4567,4,0.7,1.72
39561,CA-2012-AJ10960140-41272,41277,Standard Class,OFF-AP-4931,3,0,13.29
39562,CA-2012-AJ10960140-41272,41277,Standard Class,OFF-BI-3732,7,0.2,1.26
39563,CA-2012-KH16360140-41027,41032,Standard Class,TEC-PH-6096,2,0,1.92
39564,CA-2015-LP17095140-42035,42042,Standard Class,FUR-TA-3333,1,0.5,5.24
39565,CA-2015-LP17095140-42035,42042,Standard Class,OFF-SU-2999,4,0.2,2.27
39566,CA-2015-LP17095140-42035,42042,Standard Class,TEC-PH-5821,4,0.2,186.65
39567,CA-2015-LP17095140-42035,42042,Standard Class,OFF-AR-5653,2,0.2,1.72
39568,CA-2014-JE15715140-41999,42005,Standard Class,FUR-CH-4620,8,0.1,219.15
39569,CA-2014-MY18295140-41933,41938,Standard Class,FUR-CH-4652,4,0.2,24.52
39570,CA-2013-FC14245140-41438,41440,Second Class,OFF-AR-5298,1,0.2,1.51
39571,CA-2015-ND18460140-42186,42190,Standard Class,OFF-ST-3981,7,0,86.51
39572,CA-2013-DB13360140-41451,41455,Standard Class,OFF-PA-6333,9,0.2,3.49
39573,US-2014-LC16960140-41691,41695,Standard Class,OFF-BI-3268,3,0.7,1.51
39574,US-2014-LC16960140-41691,41695,Standard Class,OFF-BI-3245,2,0.7,2.61
39575,US-2014-LC16960140-41691,41695,Standard Class,OFF-ST-6103,3,0.2,59.9
39576,CA-2015-BD11725140-42117,42121,Standard Class,OFF-ST-6289,3,0,51.19
39577,CA-2015-MC17605140-42134,42135,First Class,OFF-EN-6325,3,0.2,9.06
39578,CA-2015-MC17605140-42134,42135,First Class,FUR-CH-4556,3,0.2,63.05
39579,CA-2013-SZ20035140-41629,41634,Second Class,TEC-MA-6131,2,0.3,67.39
39580,CA-2013-SZ20035140-41629,41634,Second Class,OFF-AR-5929,2,0.2,1.44
39581,CA-2013-SZ20035140-41629,41634,Second Class,TEC-AC-4140,8,0.2,62.06
39582,CA-2013-SZ20035140-41629,41634,Second Class,FUR-FU-4754,3,0.6,5.66
39583,CA-2012-DH13675140-41132,41136,Standard Class,OFF-PA-6593,6,0.2,1.27
39584,CA-2012-DH13675140-41132,41136,Standard Class,OFF-AR-3614,5,0.2,6.5
39585,CA-2012-DH13675140-41132,41136,Standard Class,TEC-AC-5178,7,0.2,14
39586,CA-2012-DH13675140-41132,41136,Standard Class,OFF-AP-2933,6,0.2,22.1
39587,CA-2012-DH13675140-41132,41136,Standard Class,OFF-SU-2931,2,0.2,1.9
39588,CA-2012-DH13675140-41132,41136,Standard Class,OFF-LA-3223,1,0.2,1.35
39589,CA-2013-LC16885140-41619,41623,Standard Class,OFF-BI-4353,3,0.7,1.15
39590,US-2015-JO15145140-42312,42316,Standard Class,OFF-BI-3473,4,0.2,1.67
39591,US-2015-MT17815140-42077,42081,Standard Class,TEC-PH-5559,2,0,34.52
39592,CA-2014-EB13750140-41790,41794,Standard Class,OFF-EN-5678,9,0,3.19
39593,CA-2014-EB13750140-41790,41794,Standard Class,TEC-AC-6076,2,0,16.3
39594,US-2013-RS19765140-41460,41466,Standard Class,FUR-FU-6099,2,0.2,1.38
39595,US-2013-RS19765140-41460,41466,Standard Class,OFF-LA-3229,3,0.2,1.88
39596,US-2012-RB19435140-40978,40982,Standard Class,OFF-AR-4011,3,0,2.04
39597,CA-2013-OT18730140-41384,41388,Standard Class,OFF-EN-6327,2,0,14.99
39598,US-2015-GZ14545140-42212,42218,Standard Class,TEC-AC-5153,5,0,110.23
39599,US-2015-GZ14545140-42212,42218,Standard Class,FUR-CH-4393,3,0.2,35.2
39600,US-2012-NL18310140-41212,41214,Second Class,TEC-PH-5257,2,0.2,23.7
39601,CA-2015-BG11740140-42312,42318,Standard Class,FUR-TA-5791,4,0.2,48.5
39602,CA-2014-MT18070140-41863,41868,Standard Class,OFF-PA-6564,5,0,3.07
39603,CA-2014-MT18070140-41863,41868,Standard Class,OFF-BI-3278,7,0,3.15
39604,CA-2014-MT18070140-41863,41868,Standard Class,OFF-BI-5638,2,0,5.75
39605,CA-2014-BC11125140-41846,41846,Same Day,OFF-AR-5303,9,0,12.15
39606,CA-2012-GW14605140-40968,40974,Standard Class,OFF-ST-5671,3,0.2,8.49
39607,CA-2012-GW14605140-40968,40974,Standard Class,FUR-TA-3426,3,0.3,32.7
39608,US-2015-BD11500140-42031,42036,Standard Class,FUR-FU-3157,4,0,4.71
39609,US-2015-BD11500140-42031,42036,Standard Class,TEC-PH-5817,7,0,343.25
39610,CA-2012-PV18985140-41101,41105,Standard Class,FUR-CH-4649,3,0.3,21.81
39611,CA-2012-PV18985140-41101,41105,Standard Class,OFF-FA-6192,2,0.2,1.18
39612,CA-2012-PV18985140-41101,41105,Standard Class,OFF-AR-4332,7,0.2,2.3
39613,CA-2012-PV18985140-41101,41105,Standard Class,OFF-PA-6505,3,0.2,1.96
39614,CA-2015-HM14980140-42106,42111,Standard Class,OFF-AR-5586,1,0.2,1.13
39615,CA-2015-HM14980140-42106,42111,Standard Class,OFF-AR-5299,8,0.2,2.28
39616,CA-2015-EM14065140-42322,42327,Standard Class,OFF-ST-5596,1,0,1.93
39617,CA-2013-SF20065140-41613,41614,First Class,OFF-AR-3529,2,0.2,10.64
39618,US-2014-SC20380140-41909,41914,Standard Class,OFF-BI-4836,2,0.8,1.59
39619,CA-2014-ND18370140-41963,41969,Standard Class,OFF-AP-3967,2,0,1.65
39620,CA-2014-ND18370140-41963,41969,Standard Class,OFF-PA-5664,5,0,2.51
39621,CA-2015-FC14245140-42256,42257,First Class,OFF-ST-3927,5,0.2,15.53
39622,CA-2015-FC14245140-42256,42257,First Class,TEC-PH-5834,3,0.2,20.4
39623,CA-2015-KL16555140-42207,42210,Second Class,OFF-BI-3305,4,0.8,1.82
39624,CA-2015-KL16555140-42207,42210,Second Class,OFF-BI-3749,7,0.8,4.71
39625,CA-2015-XP21865140-42284,42289,Standard Class,OFF-PA-6435,3,0,8.49
39626,CA-2015-XP21865140-42284,42289,Standard Class,OFF-PA-6580,1,0,1.24
39627,CA-2015-FP14320140-42316,42320,Standard Class,TEC-AC-5183,4,0,1.2
39628,CA-2014-PS18760140-41708,41711,First Class,OFF-ST-5596,1,0,1.82
39629,CA-2014-PS18760140-41708,41711,First Class,FUR-CH-6016,5,0,3.79
39630,CA-2014-PS18760140-41708,41711,First Class,OFF-PA-6483,3,0,3.41
39631,CA-2014-PS18760140-41708,41711,First Class,OFF-BI-4335,4,0,6.61
39632,CA-2015-CW11905140-42138,42143,Second Class,OFF-BI-4370,9,0,37.66
39633,CA-2014-KH16360140-41823,41829,Standard Class,OFF-AR-3286,2,0,1.61
39634,CA-2012-TC20980140-41269,41276,Standard Class,OFF-PA-6541,4,0,2.18
39635,CA-2012-TC20980140-41269,41276,Standard Class,TEC-AC-4140,5,0,31.42
39636,CA-2015-YS21880140-42108,42112,Standard Class,FUR-CH-4429,6,0.2,41.08
39637,CA-2012-CC12220140-41226,41232,Standard Class,OFF-PA-6472,5,0,1.75
39638,CA-2015-ZD21925140-42167,42170,First Class,OFF-AP-4929,3,0,8.47
39639,CA-2014-JK15370140-41969,41974,Standard Class,OFF-ST-6157,7,0,7.66
39640,US-2012-GM14440140-40988,40992,Standard Class,OFF-LA-3226,5,0.2,12.7
39641,US-2012-GM14440140-40988,40992,Standard Class,FUR-FU-3924,3,0.2,5.08
39642,US-2012-GM14440140-40988,40992,Standard Class,FUR-CH-4411,3,0.2,17.47
39643,US-2013-JW15220140-41394,41398,Standard Class,FUR-FU-4019,5,0,2.73
39644,US-2013-JW15220140-41394,41398,Standard Class,FUR-FU-3921,1,0,1.63
39645,US-2013-JW15220140-41394,41398,Standard Class,TEC-PH-4868,10,0,10.27
39646,US-2013-JW15220140-41394,41398,Standard Class,FUR-FU-4071,5,0,2.03
39647,US-2013-JW15220140-41394,41398,Standard Class,OFF-PA-6357,1,0,1.36
39648,CA-2015-BO11350140-42128,42133,Standard Class,FUR-FU-3743,2,0.2,1.54
39649,CA-2015-BO11350140-42128,42133,Standard Class,OFF-BI-6409,4,0.7,2.97
39650,CA-2015-BO11350140-42128,42133,Standard Class,FUR-TA-3410,5,0.4,29.59
39651,CA-2015-BO11350140-42128,42133,Standard Class,OFF-BI-6392,5,0.7,3.02
39652,CA-2015-BO11350140-42128,42133,Standard Class,OFF-FA-3051,2,0.2,1.23
39653,CA-2014-XP21865140-41878,41882,Standard Class,FUR-FU-3944,3,0,23.84
39654,CA-2012-MM18055140-41009,41016,Standard Class,OFF-ST-4098,7,0,4.86
39655,CA-2012-MM18055140-41009,41016,Standard Class,TEC-PH-3169,2,0.2,7.54
39656,CA-2012-MM18055140-41009,41016,Standard Class,TEC-AC-5214,6,0,18.32
39657,CA-2015-TS21655140-42007,42009,Second Class,OFF-AR-5296,2,0.2,2.45
39658,CA-2015-TS21655140-42007,42009,Second Class,OFF-AP-4729,2,0.8,1.88
39659,CA-2015-TS21655140-42007,42009,Second Class,FUR-TA-3423,5,0.3,108.98
39660,CA-2015-TS21655140-42007,42009,Second Class,OFF-ST-3981,3,0.2,15.77
39661,CA-2015-JL15235140-42123,42127,Standard Class,TEC-PH-5823,2,0.2,80.27
39662,CA-2015-SZ20035140-42035,42038,First Class,TEC-PH-5240,4,0.2,82.91
39663,CA-2012-LR17035140-41158,41163,Second Class,OFF-SU-2969,4,0,1.89
39664,CA-2012-LR17035140-41158,41163,Second Class,OFF-PA-5229,2,0,1.79
39665,CA-2012-LR17035140-41158,41163,Second Class,OFF-BI-3296,5,0.2,3.39
39666,CA-2014-SV20365140-41802,41807,Standard Class,FUR-TA-3562,3,0.2,123.06
39667,CA-2014-MG17890140-41930,41934,Standard Class,FUR-BO-5810,2,0.15,8.07
39668,CA-2012-NC18415140-41269,41272,First Class,OFF-BI-4368,1,0.8,2.02
39669,CA-2014-SC20680140-41968,41975,Standard Class,FUR-FU-4764,3,0,3.2
39670,CA-2014-RO19780140-41954,41957,First Class,OFF-ST-2920,1,0,8.14
39671,CA-2013-JL15175140-41278,41283,Standard Class,OFF-AP-2887,6,0,5.39
39672,CA-2013-JL15175140-41278,41283,Standard Class,OFF-BI-4248,6,0.2,5.87
39673,CA-2015-PW19030140-42085,42091,Standard Class,OFF-AP-3126,1,0.2,11.61
39674,CA-2013-MF18250140-41590,41596,Standard Class,OFF-ST-3744,1,0.2,10.15
39675,CA-2013-MF18250140-41590,41596,Standard Class,OFF-PA-6513,3,0.2,1.79
39676,CA-2013-MF18250140-41590,41596,Standard Class,OFF-EN-3512,7,0.2,34.03
39677,CA-2012-CC12220140-41160,41165,Second Class,OFF-PA-3116,3,0.2,1.41
39678,CA-2014-AC10660140-41716,41718,Second Class,TEC-PH-4802,2,0.2,19.42
39679,CA-2014-MH17440140-41678,41685,Standard Class,FUR-CH-4556,4,0.3,33.38
39680,CA-2014-CD12790140-41970,41972,First Class,TEC-AC-5233,3,0,2.89
39681,CA-2014-CD12790140-41970,41972,First Class,OFF-PA-6515,2,0,4.92
39682,CA-2015-CV12805140-42252,42256,Standard Class,OFF-BI-5643,3,0.2,1.98
39683,CA-2013-TB21625140-41422,41428,Standard Class,OFF-ST-2922,1,0,1.69
39684,CA-2013-TB21625140-41422,41428,Standard Class,OFF-ST-5595,5,0,11.58
39685,CA-2012-DG13300140-41213,41217,Standard Class,OFF-AP-4292,2,0,9.65
39686,CA-2014-RD19810140-42001,42004,First Class,OFF-FA-5466,6,0.2,3.14
39687,CA-2015-CS12250140-42343,42345,First Class,OFF-PA-3011,2,0,2.14
39688,CA-2015-JB16045140-42362,42369,Standard Class,FUR-FU-3924,2,0,1.89
39689,CA-2014-EJ14155140-41975,41980,Second Class,TEC-PH-4901,3,0,9.01
39690,CA-2014-EJ14155140-41975,41980,Second Class,FUR-FU-4230,5,0,3.82
39691,CA-2014-EJ14155140-41975,41980,Second Class,OFF-AP-4716,3,0,96.75
39692,CA-2014-EJ14155140-41975,41980,Second Class,FUR-TA-3768,3,0.3,28.24
39693,CA-2012-BD11620140-41089,41089,Same Day,OFF-PA-6465,7,0.2,52.26
39694,US-2012-MR17545140-41154,41155,First Class,OFF-BI-4376,5,0.8,1.43
39695,CA-2015-SR20425140-42311,42316,Second Class,FUR-CH-5445,2,0.3,12.1
39696,CA-2013-TH21100140-41377,41382,Standard Class,OFF-ST-5277,1,0.2,1.76
39697,CA-2013-BD11635140-41613,41617,Second Class,OFF-BI-3245,5,0.2,36.67
39698,CA-2013-BD11635140-41613,41617,Second Class,FUR-CH-4394,3,0.1,5.49
39699,CA-2013-BD11635140-41613,41617,Second Class,OFF-PA-6428,2,0,2.06
39700,CA-2014-SM20950140-41671,41677,Standard Class,OFF-PA-6432,4,0,8.11
39701,CA-2015-HE14800140-42194,42198,Standard Class,FUR-FU-2864,4,0,6.28
39702,CA-2015-HE14800140-42194,42198,Standard Class,TEC-AC-5178,5,0,8.65
39703,CA-2015-HE14800140-42194,42198,Standard Class,FUR-FU-6300,2,0,3.19
39704,CA-2015-HE14800140-42194,42198,Standard Class,OFF-AR-5303,7,0,2.23
39705,CA-2015-HE14800140-42194,42198,Standard Class,OFF-AR-4796,5,0,20.09
39706,CA-2013-JK15640140-41619,41625,Standard Class,OFF-BI-4362,4,0.2,8.74
39707,CA-2014-ON18715140-41959,41959,Same Day,FUR-TA-4676,4,0.4,86.69
39708,CA-2014-TH21100140-41769,41772,Second Class,OFF-AR-2874,7,0,1.98
39709,CA-2015-MD17350140-42074,42078,Standard Class,FUR-TA-3434,4,0.3,48.78
39710,CA-2014-AH10075140-41991,41995,Standard Class,OFF-PA-6577,10,0.2,4.93
39711,CA-2014-AH10075140-41991,41995,Standard Class,TEC-AC-6351,3,0.2,11.15
39712,CA-2015-ML17755140-42101,42107,Standard Class,OFF-FA-6129,3,0,1.79
39713,CA-2015-LB16795140-42134,42136,First Class,OFF-BI-4373,5,0.2,29.82
39714,CA-2015-LB16795140-42134,42136,First Class,OFF-ST-4612,3,0,20.44
39715,CA-2015-LB16795140-42134,42136,First Class,FUR-TA-5683,1,0,58.79
39716,CA-2015-LB16795140-42134,42136,First Class,OFF-ST-5704,4,0,10.02
39717,CA-2015-LB16795140-42134,42136,First Class,TEC-AC-5655,2,0,38.51
39718,CA-2015-NP18670140-42290,42294,Standard Class,TEC-AC-4874,3,0,4.83
39719,CA-2015-NP18670140-42290,42294,Standard Class,OFF-FA-5466,5,0,1.8
39720,CA-2015-NP18670140-42290,42294,Standard Class,FUR-FU-3922,2,0,3.5
39721,CA-2015-NP18670140-42290,42294,Standard Class,FUR-BO-4391,5,0,426.05
39722,CA-2014-EB13750140-41880,41882,First Class,OFF-BI-4376,8,0.7,3.41
39723,CA-2013-RP19390140-41549,41554,Standard Class,OFF-SU-2969,2,0.2,1.19
39724,CA-2015-DC12850140-42332,42334,First Class,OFF-FA-6129,2,0,1.97
39725,US-2015-DJ13510140-42321,42325,Standard Class,TEC-AC-5898,6,0.2,5.88
39726,CA-2014-CL12565140-41993,41995,Second Class,FUR-FU-4015,5,0.2,51.33
39727,US-2012-NC18340140-40997,41003,Standard Class,OFF-ST-6088,2,0,8.19
39728,CA-2015-KN16450140-42317,42322,Standard Class,FUR-FU-4764,10,0,22.89
39729,US-2012-SC20260140-41165,41169,Second Class,OFF-FA-5680,4,0.2,1.62
39730,US-2012-SC20260140-41165,41169,Second Class,OFF-PA-6452,2,0.2,2
39731,US-2012-SC20260140-41165,41169,Second Class,FUR-FU-6101,5,0.6,1.32
39732,US-2012-SC20260140-41165,41169,Second Class,OFF-BI-6317,2,0.8,1.67
39733,CA-2013-AM10705140-41537,41543,Standard Class,OFF-BI-6401,11,0.2,5.9
39734,CA-2013-RA19945140-41618,41624,Standard Class,TEC-AC-5180,2,0.2,1.61
39735,CA-2012-MM17260140-41056,41060,Standard Class,OFF-BI-4485,4,0.2,8.29
39736,CA-2015-BN11470140-42078,42081,Second Class,TEC-PH-5975,2,0.2,5.21
39737,CA-2014-JB16045140-41982,41986,Second Class,OFF-PA-3114,3,0.2,1.42
39738,CA-2015-DB13615140-42131,42135,Standard Class,OFF-PA-6432,4,0.2,7.81
39739,US-2014-JB16045140-41705,41709,Standard Class,TEC-PH-6413,2,0.4,26.74
39740,US-2014-JB16045140-41705,41709,Standard Class,OFF-BI-3319,1,0.7,1.11
39741,US-2014-JB16045140-41705,41709,Standard Class,TEC-PH-4458,3,0.4,5.68
39742,CA-2015-AH10075140-42301,42302,First Class,FUR-TA-4943,4,0.3,68.01
39743,CA-2015-AH10075140-42301,42302,First Class,FUR-FU-4022,4,0,8.98
39744,CA-2015-AH10075140-42301,42302,First Class,FUR-FU-3936,2,0,79.52
39745,CA-2015-AH10075140-42301,42302,First Class,FUR-TA-5421,3,0.3,188.95
39746,CA-2015-AH10075140-42301,42302,First Class,OFF-PA-6415,8,0,5.97
39747,CA-2015-AH10075140-42301,42302,First Class,OFF-AP-4739,1,0,1.64
39748,CA-2012-AI10855140-41026,41028,First Class,TEC-PH-5817,5,0.2,175.16
39749,CA-2014-TH21115140-41748,41753,Standard Class,FUR-CH-4412,4,0.3,19.76
39750,CA-2014-TH21115140-41748,41753,Standard Class,OFF-ST-6286,3,0.2,51.4
39751,CA-2014-TH21115140-41748,41753,Standard Class,FUR-FU-4763,5,0.6,9.86
39752,CA-2014-JE15610140-41782,41789,Standard Class,TEC-PH-5362,2,0.2,25.88
39753,US-2015-TH21235140-42153,42158,Second Class,FUR-CH-4425,3,0.3,14.3
39754,US-2015-TH21235140-42153,42158,Second Class,OFF-BI-6209,3,0.8,1.47
39755,CA-2012-JE15715140-41145,41149,Standard Class,OFF-BI-6392,3,0.8,3.05
39756,CA-2012-JE15715140-41145,41149,Standard Class,OFF-BI-6098,3,0.8,1.57
39757,CA-2012-AT10735140-41150,41155,Standard Class,OFF-BI-6410,5,0,2.01
39758,CA-2012-AT10735140-41150,41155,Standard Class,OFF-ST-4245,3,0,8.54
39759,CA-2013-JH15820140-41520,41524,Second Class,OFF-LA-6021,2,0,1.52
39760,CA-2012-DR12940140-40995,40999,Standard Class,TEC-PH-3170,3,0.2,60.33
39761,CA-2013-AB10165140-41404,41409,Standard Class,TEC-AC-3407,4,0.2,4.29
39762,CA-2013-MC18100140-41373,41378,Standard Class,OFF-ST-5590,3,0,1.53
39763,CA-2013-IG15085140-41373,41378,Standard Class,OFF-AP-4717,3,0,24.22
39764,CA-2014-FH14275140-41902,41906,Standard Class,OFF-BI-3279,2,0.2,1.7
39765,US-2014-AS10285140-41955,41961,Standard Class,FUR-TA-3332,6,0,228.95
39766,US-2015-PN18775140-42118,42122,Standard Class,FUR-BO-5522,4,0.2,31.94
39767,US-2015-PN18775140-42118,42122,Standard Class,TEC-AC-5178,2,0.2,3.32
39768,US-2015-PN18775140-42118,42122,Standard Class,FUR-FU-6235,3,0.2,2.53
39769,US-2015-PN18775140-42118,42122,Standard Class,OFF-LA-3216,1,0.2,1.27
39770,CA-2013-GM14500140-41569,41573,Second Class,OFF-ST-4098,1,0.2,1.49
39771,CA-2015-NC18625140-42104,42109,Standard Class,OFF-BI-6322,4,0.7,1.97
39772,CA-2015-NC18625140-42104,42109,Standard Class,OFF-PA-6443,2,0.2,5.54
39773,CA-2015-TW21025140-42305,42310,Standard Class,OFF-PA-6431,1,0.2,2.53
39774,CA-2013-BF11020140-41577,41577,Same Day,TEC-MA-6130,4,0,154.81
39775,CA-2015-TT21460140-42357,42363,Standard Class,OFF-AR-5314,2,0,1.59
39776,US-2014-SW20245140-41711,41715,Standard Class,OFF-PA-4513,2,0,1.3
39777,CA-2012-PG18820140-41110,41116,Standard Class,TEC-PH-4486,2,0,1.73
39778,CA-2014-DP13390140-41784,41788,Standard Class,OFF-AR-3455,3,0.2,2.3
39779,US-2015-DJ13510140-42047,42051,Standard Class,OFF-LA-3191,2,0,2.35
39780,CA-2014-EN13780140-41903,41907,Standard Class,OFF-BI-4354,5,0,9.87
39781,CA-2015-PB19150140-42272,42272,Same Day,FUR-FU-2858,10,0,13.67
39782,CA-2015-BD11560140-42091,42095,Standard Class,OFF-PA-6540,2,0,6.77
39783,CA-2015-BD11560140-42091,42095,Standard Class,OFF-PA-6465,2,0,13.75
39784,CA-2015-BD11560140-42091,42095,Standard Class,OFF-PA-6336,3,0,1.41
39785,CA-2014-SE20110140-41672,41674,Second Class,TEC-MA-4768,5,0,17.83
39786,CA-2014-SE20110140-41672,41674,Second Class,OFF-BI-5644,8,0,4.62
39787,CA-2014-SE20110140-41672,41674,Second Class,FUR-FU-3006,7,0,4.15
39788,CA-2015-AT10735140-42193,42197,Standard Class,OFF-FA-3586,3,0,1.39
39789,CA-2013-CC12685140-41570,41575,Standard Class,OFF-PA-6306,8,0.2,3.03
39790,CA-2013-CC12685140-41570,41575,Standard Class,TEC-CO-3701,3,0.2,41.04
39791,CA-2013-CC12685140-41570,41575,Standard Class,OFF-BI-4833,1,0.8,1.66
39792,CA-2014-AS10225140-41976,41982,Standard Class,TEC-AC-6351,3,0.2,3.86
39793,CA-2012-AB10150140-40972,40975,Second Class,OFF-AR-5325,3,0,8.02
39794,CA-2012-AB10150140-40972,40975,Second Class,TEC-AC-5140,3,0,55.01
39795,CA-2012-AB10150140-40972,40975,Second Class,OFF-SU-2972,2,0,1.91
39796,CA-2012-AB10150140-40972,40975,Second Class,OFF-BI-4378,6,0.2,7.52
39797,CA-2012-AB10150140-40972,40975,Second Class,OFF-PA-6441,2,0,10.13
39798,CA-2013-DH13075140-41333,41336,Second Class,TEC-PH-6096,2,0.2,1.41
39799,CA-2013-DH13075140-41333,41336,Second Class,FUR-CH-4404,3,0.2,31.5
39800,CA-2012-SR20740140-40960,40964,Standard Class,OFF-PA-6566,2,0,1.14
39801,CA-2014-NR18550140-41762,41766,Standard Class,FUR-CH-5426,4,0.3,50.8
39802,CA-2014-SJ20125140-41707,41711,Standard Class,OFF-BI-5643,9,0.8,1.61
39803,CA-2014-SJ20125140-41707,41711,Standard Class,TEC-AC-6342,5,0.2,1.06
39804,CA-2014-SJ20125140-41707,41711,Standard Class,OFF-EN-6326,3,0.2,6.23
39805,CA-2013-CA12775140-41619,41622,First Class,TEC-AC-5177,11,0,56.3
39806,CA-2013-CA12775140-41619,41622,First Class,TEC-PH-3509,1,0,44.58
39807,CA-2013-CA12775140-41619,41622,First Class,OFF-BI-4819,2,0,6.31
39808,CA-2014-LC16885140-41996,42000,Standard Class,OFF-BI-4356,2,0.2,2.59
39809,CA-2014-NS18640140-41672,41678,Standard Class,FUR-FU-3954,2,0.6,6.12
39810,CA-2015-NS18640140-42161,42165,Standard Class,OFF-PA-6591,4,0.2,1.45
39811,CA-2013-HG14965140-41507,41512,Standard Class,OFF-AR-5653,3,0,1.3
39812,CA-2013-HG14965140-41507,41512,Standard Class,OFF-AR-5639,12,0,2.8
39813,CA-2014-SF20200140-41737,41741,Standard Class,OFF-AR-5300,2,0,1.13
39814,CA-2015-EM14065140-42160,42163,Second Class,FUR-FU-5416,6,0.6,3.66
39815,CA-2015-DO13645140-42343,42349,Standard Class,FUR-FU-6297,1,0,1.89
39816,CA-2015-DO13645140-42343,42349,Standard Class,FUR-CH-4428,3,0,7.9
39817,CA-2015-DO13645140-42343,42349,Standard Class,FUR-CH-4419,3,0,22.38
39818,CA-2014-MP17470140-41650,41654,Standard Class,FUR-FU-6331,14,0.2,6.41
39819,US-2014-MY18295140-41731,41737,Standard Class,TEC-PH-3881,1,0,1.63
39820,CA-2015-DB13615140-42269,42273,Standard Class,OFF-PA-3012,7,0,3.28
39821,CA-2015-SP20920140-42080,42080,Same Day,TEC-PH-5534,2,0.4,13.73
39822,CA-2015-SP20920140-42080,42080,Same Day,FUR-FU-5420,6,0.2,7.19
39823,CA-2015-SP20920140-42080,42080,Same Day,OFF-BI-3259,3,0.7,2.02
39824,CA-2015-SP20920140-42080,42080,Same Day,TEC-AC-5111,2,0.2,20.48
39825,CA-2015-SP20920140-42080,42080,Same Day,OFF-ST-4299,2,0.2,11.2
39826,CA-2015-ME17320140-42319,42326,Standard Class,FUR-CH-4414,2,0.2,13.66
39827,CA-2014-BS11755140-41974,41980,Standard Class,OFF-PA-5673,4,0,1.22
39828,CA-2014-BS11755140-41974,41980,Standard Class,OFF-PA-3008,2,0,1.09
39829,CA-2014-BS11755140-41974,41980,Standard Class,OFF-ST-5980,7,0,51.19
39830,CA-2014-BS11755140-41974,41980,Standard Class,FUR-CH-4602,3,0,32.13
39831,CA-2013-KS16300140-41286,41288,Second Class,OFF-LA-3229,2,0,1.68
39832,US-2012-CC12475140-41044,41048,Standard Class,TEC-AC-4876,3,0,3.16
39833,CA-2013-HD14785140-41432,41436,Standard Class,OFF-BI-3085,4,0.7,2.6
39834,CA-2013-HD14785140-41432,41436,Standard Class,OFF-PA-6561,5,0.2,4.41
39835,CA-2013-HD14785140-41432,41436,Standard Class,OFF-AR-3276,3,0.2,1.65
39836,CA-2015-KB16315140-42073,42077,Standard Class,TEC-CO-4583,2,0.2,24.32
39837,CA-2015-KB16315140-42073,42077,Standard Class,OFF-BI-3983,5,0.2,2.9
39838,CA-2013-HR14830140-41630,41631,First Class,OFF-ST-6292,2,0.2,5.97
39839,CA-2013-HR14830140-41630,41631,First Class,FUR-CH-4556,7,0.3,68.23
39840,CA-2012-TB21625140-41126,41131,Standard Class,TEC-AC-5111,2,0,15.52
39841,CA-2014-DS13180140-41726,41730,Standard Class,FUR-FU-3922,1,0,1.44
39842,CA-2014-DS13180140-41726,41730,Standard Class,FUR-FU-4053,4,0,2.54
39843,CA-2014-DS13180140-41726,41730,Standard Class,OFF-BI-2908,2,0,2.01
39844,CA-2013-GB14530140-41613,41618,Standard Class,TEC-AC-5210,3,0,3.15
39845,CA-2013-GB14530140-41613,41618,Standard Class,OFF-LA-3207,4,0,1.48
